object,count
man,22
building,21
poster,18
clothing,14
book,13
person,11
pen,8
car,7
scoreboard,6
house,6
woman,5
girl,5
camera,5
human body,4
whiteboard,4
mammal,3
drink,3
coin,3
bottle,3
human arm,3
seafood,2
tennis ball,2
tin can,2
picture frame,2
toy,2
office supplies,2
mobile phone,2
window,2
suit,2
airplane,2
jacket,2
human hand,2
helmet,2
billboard,2
box,2
guitar,2
cosmetics,2
bus,2
door,2
computer keyboard,2
table,1
stairs,1
convenience store,1
tool,1
computer monitor,1
snack,1
truck,1
sports uniform,1
bench,1
shelf,1
laptop,1
ring binder,1
doll,1
platter,1
plate,1
drinking straw,1
pencil case,1
food,1
office building,1
helicopter,1
dairy,1
