object,count
book,77
man,59
poster,51
clothing,41
building,41
person,37
woman,29
car,24
girl,14
human body,12
land vehicle,10
house,9
train,8
billboard,8
bus,8
van,8
mobile phone,7
furniture,7
suit,7
sports uniform,7
camera,6
bottle,6
auto part,6
plant,6
drink,5
boat,5
whiteboard,5
snack,5
boy,5
vehicle,5
watch,4
truck,4
table,4
airplane,4
bicycle,4
convenience store,4
coin,3
human face,3
wine,3
motorcycle,3
wheel,3
television,3
microphone,2
office supplies,2
palm tree,2
picture frame,2
tin can,2
mammal,2
swimming pool,2
clock,2
shelf,2
spice rack,2
toy,2
flag,2
vegetable,2
window,2
guitar,2
door,2
barrel,2
box,2
traffic sign,1
taxi,1
spider,1
cassette deck,1
candy,1
tableware,1
watercraft,1
balloon,1
tiger,1
tire,1
vehicle registration plate,1
beer,1
tower,1
bookcase,1
flower,1
remote control,1
sewing machine,1
ambulance,1
fashion accessory,1
glove,1
handgun,1
helmet,1
dress,1
human arm,1
human nose,1
insect,1
jacket,1
dog,1
laptop,1
light bulb,1
sculpture,1
dessert,1
crocodile,1
pastry,1
corded phone,1
personal care,1
pillow,1
computer keyboard,1
refrigerator,1
food,1
ring binder,1
scoreboard,1
lifejacket,1
