object,count
poster,242
book,95
building,93
man,73
person,53
clothing,40
woman,36
car,29
billboard,17
girl,12
computer monitor,12
mammal,11
land vehicle,11
television,10
bookcase,10
human body,9
whiteboard,9
snack,9
tablet computer,8
plant,8
table,8
shelf,7
house,7
mobile phone,7
picture frame,6
truck,5
wheel,5
bottle,5
bus,5
food,5
tire,4
tower,4
toy,4
skyscraper,4
office building,4
human arm,4
boy,4
boat,4
convenience store,4
dairy,3
bicycle wheel,3
beer,3
van,3
auto part,3
vehicle,3
pillow,3
motorcycle,3
furniture,3
human face,3
calculator,3
flowerpot,3
doll,3
guitar,3
bicycle,3
elephant,3
door,2
dress,2
perfume,2
shirt,2
traffic sign,2
dessert,2
muffin,2
airplane,2
suit,2
jacket,2
wine,2
horse,2
window,2
houseplant,2
watch,2
barrel,2
vase,2
waste container,1
coin,1
train,1
tent,1
camera,1
taxi,1
vehicle registration plate,1
cosmetics,1
swimming pool,1
coffee cup,1
cocktail,1
weapon,1
fruit,1
sports uniform,1
limousine,1
high heels,1
footwear,1
flag,1
human hair,1
human hand,1
human nose,1
ice cream,1
juice,1
knife,1
laptop,1
lobster,1
sculpture,1
mug,1
musical instrument,1
drink,1
palm tree,1
ball,1
baked goods,1
remote control,1
ring binder,1
scale,1
scoreboard,1
plate,1
