object,count
poster,387
book,313
man,214
building,208
clothing,139
person,118
truck,111
woman,73
car,70
bus,55
house,42
shelf,35
bookcase,34
land vehicle,31
billboard,31
bottle,28
boy,25
girl,23
plant,22
convenience store,22
table,18
mammal,17
snack,17
human body,17
whiteboard,15
mobile phone,15
van,12
toy,12
window,11
picture frame,11
suit,11
laptop,10
computer monitor,10
auto part,10
wine,10
vehicle,10
drink,9
boat,9
beer,9
television,9
taxi,8
food,7
furniture,6
tin can,6
plate,6
wheel,6
human arm,6
sports uniform,6
human face,6
skyscraper,6
door,5
dress,5
platter,5
airplane,5
camera,5
tablet computer,5
chair,5
bicycle,4
perfume,4
watch,4
tool,4
train,4
guitar,4
office supplies,4
parking meter,3
jacket,3
barge,3
office building,3
tent,3
box,3
stairs,3
hat,3
handbag,3
castle,3
flag,3
tower,3
dessert,3
desk,3
traffic sign,3
tank,2
tableware,2
tire,2
umbrella,2
piano,2
pen,2
serving tray,2
refrigerator,2
musical keyboard,2
juice,2
cabinetry,2
cassette deck,2
cat,2
candy,2
calculator,2
bicycle wheel,2
helicopter,2
coffee cup,2
coin,2
human head,2
corded phone,2
jeans,2
maple,2
countertop,2
baked goods,2
animal,2
canoe,2
suitcase,1
syringe,1
computer keyboard,1
couch,1
clock,1
chest of drawers,1
cattle,1
mixer,1
cart,1
cannon,1
soap dispenser,1
bird,1
bench,1
beetle,1
bed,1
wall clock,1
waste container,1
baseball glove,1
watercraft,1
banana,1
ball,1
sports equipment,1
dairy,1
snowboard,1
flower,1
motorcycle,1
microphone,1
necklace,1
organ,1
palm tree,1
ipod,1
human leg,1
pencil case,1
houseplant,1
helmet,1
pillow,1
headphones,1
plastic bag,1
football,1
flashlight,1
monkey,1
printer,1
fedora,1
rifle,1
ring binder,1
rocket,1
rose,1
scissors,1
scoreboard,1
seafood,1
fashion accessory,1
dog,1
shirt,1
shotgun,1
ski,1
aircraft,1
