object,count
poster,46
book,28
building,18
woman,16
person,15
man,14
truck,10
clothing,10
billboard,9
land vehicle,6
car,5
computer monitor,5
girl,4
whiteboard,4
plant,4
house,4
shelf,4
mammal,4
bus,3
human hand,3
camera,3
skyscraper,2
television,2
tent,2
tower,2
boat,2
toy,2
table,2
mobile phone,2
drink,2
human body,2
convenience store,2
animal,2
mechanical fan,1
jeans,1
bottle,1
wheel,1
vehicle,1
van,1
bicycle,1
computer keyboard,1
kitchen appliance,1
tire,1
couch,1
door,1
dress,1
suit,1
sports uniform,1
laptop,1
horse,1
scoreboard,1
remote control,1
bicycle wheel,1
bookcase,1
human face,1
pastry,1
mug,1
motorcycle,1
auto part,1
