object,count
poster,243
book,187
building,71
man,66
person,39
bottle,35
clothing,32
train,26
snack,25
woman,24
house,21
billboard,21
shelf,20
bookcase,17
car,16
beer,15
bus,14
drink,12
muffin,11
television,10
convenience store,10
wine,10
plant,8
land vehicle,8
girl,7
tin can,7
mobile phone,7
truck,7
suit,5
table,5
pastry,5
airplane,5
coffee cup,4
window,4
whiteboard,4
box,4
boy,4
human body,4
laptop,4
picture frame,4
dairy,3
vehicle,3
boat,3
sports uniform,3
skyscraper,3
scoreboard,3
office supplies,3
office building,3
mammal,3
food,3
fast food,2
toy,2
bread,2
door,2
dog,2
rose,2
tent,2
helicopter,2
traffic sign,2
vehicle registration plate,2
mug,2
egg,1
cat,1
bear,1
tower,1
tool,1
umbrella,1
furniture,1
flag,1
baked goods,1
swimwear,1
sunflower,1
milk,1
human arm,1
pen,1
motorcycle,1
couch,1
desk,1
animal,1
organ,1
palm tree,1
cosmetics,1
coin,1
monkey,1
lion,1
fish,1
cheese,1
pumpkin,1
refrigerator,1
chair,1
ipod,1
cattle,1
