object,count
poster,93
cake,83
baked goods,80
clothing,55
man,46
building,42
woman,38
person,30
girl,25
balloon,23
book,19
snack,18
muffin,16
dessert,15
toy,13
billboard,11
bottle,10
plant,10
table,9
car,9
convenience store,9
dairy,9
picture frame,8
boy,7
drink,7
house,7
human body,6
shelf,6
tableware,6
land vehicle,5
bus,5
scale,4
dog,4
bookcase,4
whiteboard,4
beer,4
scoreboard,3
mammal,3
office building,3
office supplies,3
television,3
human arm,3
human face,3
bench,3
hat,3
cookie,3
flower,3
horse,2
fashion accessory,2
pastry,2
desk,2
boat,2
mobile phone,2
vehicle,2
laptop,2
ring binder,2
box,2
wine,2
human hair,2
food,2
furniture,2
sculpture,2
tower,1
tire,1
van,1
barge,1
train,1
truck,1
coffee cup,1
vegetable,1
watercraft,1
wheel,1
ball,1
wine glass,1
sock,1
plate,1
coffeemaker,1
computer monitor,1
glove,1
human hand,1
insect,1
jeans,1
fax,1
medical equipment,1
envelope,1
mug,1
egg,1
curtain,1
picnic basket,1
crown,1
pillow,1
countertop,1
couch,1
airplane,1
