object,count
mobile phone,125
poster,89
building,50
parking meter,37
man,22
book,19
truck,16
car,12
billboard,12
person,11
land vehicle,10
whiteboard,9
clothing,9
house,9
tablet computer,7
bus,6
van,6
telephone,5
door,4
human hand,4
woman,4
convenience store,4
girl,3
television,3
snack,3
table,2
plant,2
baked goods,2
pen,2
auto part,2
camera,2
bottle,2
corded phone,2
mammal,1
toy,1
sunglasses,1
box,1
bookcase,1
tent,1
traffic sign,1
street light,1
bicycle wheel,1
bicycle,1
vehicle,1
waste container,1
watch,1
banana,1
suit,1
canoe,1
laptop,1
skyscraper,1
shelf,1
seafood,1
ruler,1
remote control,1
cassette deck,1
porch,1
cat,1
computer monitor,1
fish,1
office supplies,1
office building,1
human arm,1
human face,1
mirror,1
