object,count
building,86
poster,73
bus,37
man,23
woman,19
house,15
clothing,15
billboard,13
skyscraper,11
land vehicle,8
book,7
person,7
human body,5
computer monitor,4
dress,4
drink,4
car,3
traffic sign,3
bottle,3
television,3
tower,3
box,2
girl,2
mammal,2
waste container,2
mobile phone,2
door,2
truck,2
window,2
shelf,2
suit,2
wall clock,1
van,1
train,1
wine,1
vehicle registration plate,1
plant,1
table,1
sports uniform,1
bicycle,1
chair,1
bed,1
human head,1
human face,1
fountain,1
convenience store,1
boy,1
ball,1
