object,count
poster,79
man,76
book,58
person,53
laptop,47
clothing,47
car,46
woman,29
building,29
land vehicle,13
mobile phone,10
bicycle,10
house,9
girl,8
whiteboard,8
boy,8
computer monitor,8
computer keyboard,8
suit,7
human body,7
bicycle wheel,6
camera,6
bookcase,6
plant,5
drink,5
billboard,5
picture frame,5
sports uniform,5
tool,5
bottle,5
office supplies,4
snack,4
hair spray,4
convenience store,4
auto part,3
personal care,3
airplane,3
sculpture,3
skyscraper,3
sports equipment,3
table,3
tire,3
vehicle,3
wheel,3
window,3
tin can,3
musical keyboard,3
hat,3
jacket,3
human face,3
box,3
cosmetics,3
van,2
shelf,2
flag,2
fashion accessory,2
tower,2
umbrella,2
punching bag,2
furniture,2
guitar,2
piano,2
helmet,2
toy,2
desk,2
office building,2
human arm,2
bus,2
boat,2
mammal,2
flower,2
cupboard,1
tent,1
cat,1
tennis ball,1
knife,1
traffic sign,1
training bench,1
trombone,1
truck,1
tablet computer,1
candy,1
vehicle registration plate,1
waste container,1
watch,1
baked goods,1
television,1
snowmobile,1
table tennis racket,1
dairy,1
human hand,1
microwave oven,1
monkey,1
motorcycle,1
horse,1
organ,1
oven,1
pizza,1
football,1
refrigerator,1
sandwich,1
scarf,1
scoreboard,1
screwdriver,1
sewing machine,1
jeans,1
drum,1
dessert,1
stationary bicycle,1
suitcase,1
swimming pool,1
wood-burning stove,1
