object,count
poster,182
bottle,115
building,105
book,97
man,83
drink,65
person,60
house,46
clothing,44
woman,32
car,27
beer,25
wine,24
bus,24
boy,18
billboard,16
girl,14
human body,12
picture frame,12
tin can,12
land vehicle,10
food,10
canoe,10
plant,10
shelf,9
window,9
mobile phone,8
bookcase,8
guitar,7
airplane,6
boat,6
toy,6
whiteboard,5
table,5
snack,5
door,4
human hair,4
traffic sign,4
computer monitor,4
sports equipment,4
truck,4
tablet computer,3
television,3
tire,3
bicycle,3
bicycle wheel,3
computer keyboard,3
furniture,3
mug,3
coffee cup,3
vehicle,2
van,2
human face,2
suit,2
laptop,2
mammal,2
train,2
office building,2
squirrel,2
wheel,2
skyscraper,2
pen,2
helmet,2
hat,2
camera,2
carnivore,2
fashion accessory,2
desk,2
bow and arrow,2
footwear,2
banjo,2
auto part,2
convenience store,2
glove,2
sports uniform,1
coat,1
cocktail,1
street light,1
christmas tree,1
swimwear,1
cheese,1
candy,1
cake,1
camel,1
tool,1
calculator,1
skull,1
cabinetry,1
box,1
umbrella,1
bottle opener,1
watercraft,1
barrel,1
barge,1
wine rack,1
couch,1
scoreboard,1
shirt,1
eraser,1
glasses,1
frog,1
fountain,1
human head,1
jacket,1
kitchen utensil,1
flute,1
flower,1
flag,1
measuring cup,1
fedora,1
musical instrument,1
office supplies,1
cream,1
paddle,1
parking meter,1
drum,1
perfume,1
dress,1
doll,1
dinosaur,1
ring binder,1
ruler,1
scarf,1
scissors,1
horse,1
accordion,1
