object,count
poster,206
building,80
man,69
book,57
person,44
woman,39
clothing,38
mobile phone,36
car,28
billboard,23
girl,17
bus,15
drink,15
computer monitor,14
land vehicle,13
tin can,13
house,11
plant,10
truck,10
television,10
van,9
snack,7
human body,7
bottle,7
corded phone,7
tablet computer,7
window,7
mammal,6
human face,6
laptop,6
picture frame,6
vehicle,6
human head,5
whiteboard,5
toy,5
scoreboard,5
convenience store,5
skyscraper,5
parking meter,4
food,4
traffic sign,4
frog,4
stairs,4
boat,4
sports uniform,4
table,3
bicycle,3
shelf,3
motorcycle,3
office building,3
auto part,3
boy,3
suit,3
bookcase,3
door,3
dress,3
fashion accessory,3
flag,2
coffee cup,2
cosmetics,2
digital clock,2
jacket,2
pen,2
train,2
mug,2
tower,2
box,2
telephone,2
sunglasses,1
tank,1
tool,1
wine,1
tableware,1
tent,1
wall clock,1
teddy bear,1
watch,1
watercraft,1
wheel,1
tart,1
ambulance,1
suitcase,1
footwear,1
baked goods,1
banana,1
camera,1
candy,1
chair,1
cheese,1
coffee,1
cream,1
desk,1
dog,1
earrings,1
furniture,1
sock,1
glasses,1
glove,1
goggles,1
guitar,1
houseplant,1
human hair,1
human hand,1
ipod,1
mechanical fan,1
scarf,1
sculpture,1
knife,1
