object,count
poster,37
man,36
clothing,24
woman,17
building,15
person,14
car,11
book,9
human body,8
mammal,5
billboard,5
computer monitor,4
personal care,4
sports uniform,3
window,3
bottle,3
beer,3
convenience store,3
tin can,3
plant,2
jacket,2
whiteboard,2
shelf,2
snack,2
drink,2
table,2
doll,2
tableware,2
train,2
skyscraper,1
truck,1
scoreboard,1
pumpkin,1
television,1
tent,1
wine,1
picture frame,1
traffic sign,1
apple,1
necklace,1
coffee cup,1
axe,1
baked goods,1
boat,1
bookcase,1
boot,1
boy,1
bus,1
cake,1
castle,1
dress,1
mug,1
footwear,1
girl,1
guitar,1
house,1
human face,1
human hair,1
auto part,1
lantern,1
mobile phone,1
human head,1
