object,count
poster,40
traffic sign,24
building,16
book,15
bus,14
billboard,10
car,8
clothing,7
land vehicle,6
man,4
mammal,4
train,4
vehicle,4
plant,3
person,3
mobile phone,3
bull,3
ceiling fan,2
window,2
auto part,2
house,2
truck,2
picture frame,1
sculpture,1
wall clock,1
skyscraper,1
street light,1
palm tree,1
pastry,1
airplane,1
office building,1
mug,1
motorcycle,1
human head,1
human body,1
hat,1
envelope,1
drink,1
dinosaur,1
dairy,1
computer monitor,1
cattle,1
cake,1
boy,1
bottle,1
woman,1
