object,count
poster,42
man,30
building,25
clothing,23
truck,21
car,17
book,13
woman,12
van,12
person,12
land vehicle,8
boy,8
plant,6
ambulance,6
computer monitor,5
mammal,4
scale,4
house,4
airplane,4
jacket,4
box,4
auto part,4
bicycle,4
girl,3
bottle,3
human body,3
billboard,3
telephone,3
television,3
train,3
whiteboard,3
suit,2
bus,2
toy,2
watch,2
office building,2
computer keyboard,2
fashion accessory,2
flag,2
coin,2
cosmetics,2
human arm,2
human face,2
envelope,2
food,2
furniture,1
table,1
kitchen appliance,1
tent,1
snack,1
bed,1
door,1
dessert,1
watermelon,1
window,1
sports uniform,1
shotgun,1
slow cooker,1
candy,1
picture frame,1
personal care,1
human hand,1
pastry,1
palm tree,1
convenience store,1
office supplies,1
human leg,1
motorcycle,1
mobile phone,1
cheese,1
camera,1
laptop,1
oven,1
