object,count
person,25
clothing,22
building,21
poster,20
man,20
boy,12
book,12
woman,10
bottle,9
mobile phone,5
plant,4
house,4
boat,4
mammal,3
pen,3
drink,3
vehicle,2
stapler,2
window,2
picture frame,2
airplane,2
animal,2
scoreboard,2
fashion accessory,2
office supplies,2
table,2
convenience store,2
sports uniform,1
mug,1
watch,1
scarf,1
tin can,1
train,1
plate,1
auto part,1
truck,1
beer,1
penguin,1
van,1
shelf,1
box,1
bicycle,1
door,1
bookcase,1
bus,1
car,1
coffee cup,1
coffeemaker,1
coin,1
computer keyboard,1
deer,1
desk,1
fast food,1
billboard,1
girl,1
hat,1
helmet,1
human body,1
jacket,1
kitchen appliance,1
land vehicle,1
laptop,1
bronze sculpture,1
aircraft,1
