object,count
poster,294
building,290
house,72
book,72
bus,42
man,31
clothing,22
person,22
billboard,20
car,20
traffic sign,19
bookcase,18
land vehicle,15
plant,14
window,13
woman,9
street light,8
tin can,8
train,7
picture frame,6
mobile phone,6
door,6
bottle,6
truck,6
shelf,5
convenience store,5
mammal,5
taxi,4
skyscraper,4
bicycle,4
office building,4
girl,4
van,4
box,3
wine,3
beer,3
palm tree,3
auto part,3
waste container,3
tower,3
tablet computer,2
toy,2
ruler,2
clock,2
computer monitor,2
pen,2
human body,2
furniture,2
wheel,2
tire,2
human hair,2
stairs,1
vehicle,1
sculpture,1
spoon,1
snowboard,1
suit,1
swimming pool,1
television,1
whiteboard,1
animal,1
scoreboard,1
ring binder,1
baked goods,1
balloon,1
bicycle wheel,1
bird,1
boy,1
cabinetry,1
cake,1
cattle,1
christmas tree,1
countertop,1
desk,1
drink,1
envelope,1
flag,1
flower,1
food,1
fountain,1
handgun,1
houseplant,1
human head,1
ipod,1
popcorn,1
porch,1
kitchen appliance,1
