object,count
poster,349
book,231
man,168
building,156
clothing,144
woman,102
person,102
car,83
snack,53
house,43
bottle,38
billboard,29
human body,27
girl,26
suit,25
mammal,23
plant,22
whiteboard,22
shelf,20
table,20
land vehicle,18
bookcase,18
truck,18
mobile phone,18
toy,17
drink,16
beer,14
boy,14
convenience store,13
wine,12
television,12
human arm,11
bus,10
tire,10
tin can,9
computer monitor,9
picture frame,9
wheel,9
tablet computer,8
box,8
office supplies,8
skyscraper,7
laptop,7
airplane,6
auto part,6
furniture,6
sports uniform,6
van,6
bicycle,6
window,6
fashion accessory,5
human face,5
coffee cup,5
train,5
food,5
camera,5
vehicle,5
human hair,4
coin,4
door,4
flag,4
human head,4
fast food,4
sculpture,3
dress,3
platter,3
boat,3
houseplant,3
parking meter,3
motorcycle,3
handbag,3
dairy,3
office building,3
tower,3
mug,2
seafood,2
ipod,2
pen,2
scoreboard,2
pillow,2
plastic bag,2
measuring cup,2
flower,2
refrigerator,2
boot,2
vehicle registration plate,2
cake,2
watch,2
cat,2
bicycle wheel,2
desk,2
dessert,2
envelope,2
fish,2
bread,2
footwear,2
tent,2
balloon,2
tableware,2
guitar,2
baked goods,2
scale,1
saucer,1
salad,1
watercraft,1
sun hat,1
waffle,1
umbrella,1
strawberry,1
rose,1
tie,1
tank,1
surfboard,1
spatula,1
sunglasses,1
traffic sign,1
aircraft,1
remote control,1
punching bag,1
elephant,1
earrings,1
dog bed,1
dog,1
corded phone,1
chair,1
cart,1
canoe,1
calculator,1
cabinetry,1
butterfly,1
bowl,1
bird,1
beetle,1
beaker,1
backpack,1
asparagus,1
apple,1
animal,1
french fries,1
fruit,1
glasses,1
juice,1
pumpkin,1
plate,1
piano,1
pancake,1
palm tree,1
organ,1
musical instrument,1
moths and butterflies,1
jug,1
glove,1
jeans,1
jacket,1
horse,1
hiking equipment,1
helmet,1
headphones,1
harpsichord,1
goggles,1
zebra,1
