object,count
man,19
clothing,17
poster,16
woman,9
book,9
building,8
person,7
bottle,6
girl,5
car,5
boy,5
land vehicle,3
beer,3
skyscraper,3
tower,3
house,3
mobile phone,3
flowerpot,2
sculpture,2
shelf,2
plant,2
tablet computer,2
office building,2
flag,2
bicycle,2
drink,2
bookcase,2
wheel,2
truck,1
wine,1
platter,1
whiteboard,1
trousers,1
tire,1
train,1
toy,1
spice rack,1
suit,1
table,1
tin can,1
barrel,1
mug,1
fashion accessory,1
billboard,1
camera,1
candy,1
carnivore,1
corded phone,1
couch,1
dinosaur,1
door,1
fast food,1
mirror,1
food,1
headphones,1
home appliance,1
houseplant,1
human body,1
human face,1
jeans,1
ladder,1
insect,1
