object,count
building,376
house,112
billboard,51
poster,42
person,9
window,8
door,8
tower,7
man,7
book,7
clothing,6
train,6
land vehicle,6
car,4
traffic sign,3
table,3
snack,3
skyscraper,3
plant,3
mobile phone,3
woman,3
drink,3
furniture,3
vehicle,2
truck,2
flower,2
girl,1
boat,1
van,1
tripod,1
bus,1
cart,1
cocktail,1
tin can,1
tableware,1
convenience store,1
dog,1
drinking straw,1
sculpture,1
guitar,1
porch,1
fish,1
pen,1
office building,1
motorcycle,1
food,1
fountain,1
mammal,1
balloon,1
human head,1
human body,1
auto part,1
