object,count
poster,44
book,32
man,20
building,17
snack,16
bottle,14
remote control,11
whiteboard,8
computer monitor,8
clothing,7
woman,6
laptop,6
person,6
car,5
drink,5
land vehicle,5
auto part,4
bookcase,4
plant,3
table,3
dairy,3
picture frame,3
fast food,3
shelf,3
food,3
human arm,2
baked goods,2
billboard,2
girl,2
house,2
chair,2
cake,2
watch,1
vehicle,1
plastic bag,1
tablet computer,1
pig,1
suit,1
airplane,1
office building,1
musical keyboard,1
mobile phone,1
jeans,1
human body,1
flag,1
digital clock,1
desk,1
convenience store,1
camera,1
bus,1
box,1
beer,1
handbag,1
