object,count
poster,219
book,134
building,66
man,63
person,60
clothing,48
woman,41
car,21
bottle,16
house,14
human body,13
billboard,13
land vehicle,12
plant,11
bookcase,11
shelf,10
girl,10
computer monitor,9
truck,8
bus,8
whiteboard,8
picture frame,8
food,7
mammal,7
laptop,7
wine,7
window,7
bicycle,6
suit,6
toy,6
table,5
beer,5
drink,4
tin can,4
vehicle,4
wheel,4
train,4
boat,4
sports uniform,4
human face,3
houseplant,3
skyscraper,3
ladder,3
sculpture,3
television,3
plastic bag,3
convenience store,3
dress,3
camera,3
desk,3
box,3
boy,2
traffic sign,2
van,2
cake,2
mobile phone,2
tower,2
bird,2
personal care,2
rose,2
baked goods,2
auto part,2
flower,2
kitchen appliance,2
stairs,2
tire,2
human arm,2
corded phone,2
fashion accessory,2
footwear,2
furniture,2
door,2
guitar,2
vehicle registration plate,1
ratchet,1
whale,1
salad,1
scoreboard,1
skateboard,1
snowplow,1
sword,1
snack,1
swimwear,1
swimming pool,1
sunglasses,1
snake,1
tie,1
tablet computer,1
aircraft,1
pillow,1
cat,1
dagger,1
cosmetics,1
computer keyboard,1
coin,1
coffee cup,1
coat,1
cattle,1
cart,1
piano,1
brown bear,1
bicycle wheel,1
bench,1
bear,1
bathroom accessory,1
barrel,1
balloon,1
fish,1
flag,1
fruit,1
hand dryer,1
pencil case,1
parking meter,1
organ,1
office supplies,1
office building,1
musical keyboard,1
motorcycle,1
lobster,1
juice,1
jeans,1
airplane,1
horse,1
high heels,1
headphones,1
handbag,1
human leg,1
