object,count
building,44
poster,30
woman,18
clothing,11
man,10
book,10
billboard,10
person,9
dress,8
human body,7
girl,5
bottle,4
car,4
computer monitor,3
convenience store,3
bus,2
television,2
suit,2
plant,2
office supplies,2
jacket,2
box,2
human hair,2
house,2
boy,2
cosmetics,2
skyscraper,1
window,1
violin,1
vehicle,1
truck,1
traffic sign,1
carnivore,1
taxi,1
street light,1
shelf,1
ipod,1
bookcase,1
doll,1
palm tree,1
drink,1
office building,1
drum,1
fashion accessory,1
luggage and bags,1
guitar,1
mammal,1
