object,count
poster,32
book,21
clothing,11
man,10
building,7
woman,6
person,6
bus,5
office building,4
computer monitor,4
laptop,3
boy,3
bottle,3
television,2
human hand,2
billboard,2
plant,2
picture frame,2
suit,2
mobile phone,2
barrel,2
snack,2
drink,2
whiteboard,2
computer keyboard,2
window,2
toy,1
skyscraper,1
truck,1
umbrella,1
vehicle,1
taxi,1
wall clock,1
tablet computer,1
sports equipment,1
camera,1
boat,1
shelf,1
car,1
bookcase,1
musical instrument,1
maple,1
human arm,1
house,1
horse,1
girl,1
food,1
fedora,1
box,1
coin,1
airplane,1
