object,count
man,75
clothing,71
woman,53
poster,39
person,28
book,21
building,17
mammal,7
house,6
land vehicle,6
human face,5
tent,5
suit,5
flag,4
girl,4
car,3
human body,2
billboard,2
jacket,2
coin,2
tin can,2
toy,2
truck,2
vehicle,2
table,2
skyscraper,1
shorts,1
sports uniform,1
chair,1
television,1
shelf,1
van,1
whiteboard,1
shirt,1
plant,1
raven,1
bookcase,1
plastic bag,1
bottle,1
office building,1
boy,1
cake,1
human arm,1
hat,1
guitar,1
fashion accessory,1
drink,1
dress,1
couch,1
baked goods,1
