object,count
poster,127
man,51
book,51
building,45
person,41
clothing,41
woman,25
bottle,20
shelf,19
drink,12
billboard,11
mobile phone,11
house,10
scoreboard,8
bookcase,8
convenience store,7
human body,6
truck,5
land vehicle,5
whiteboard,5
van,4
table,4
plant,4
office building,4
window,4
mammal,4
computer monitor,4
girl,4
furniture,4
auto part,3
tablet computer,3
bus,3
laptop,3
suit,3
car,3
boy,3
swimming pool,2
vegetable,2
television,2
office supplies,2
horse,2
balloon,2
human face,2
jacket,2
wine,2
tent,1
umbrella,1
banana,1
broccoli,1
traffic sign,1
tire,1
tin can,1
wheel,1
human hair,1
stethoscope,1
human hand,1
skyscraper,1
cabinetry,1
scale,1
cart,1
computer keyboard,1
picture frame,1
backpack,1
luggage and bags,1
human head,1
sports uniform,1
