object,count
poster,68
book,32
building,17
clothing,17
man,17
person,16
woman,12
bottle,6
girl,6
whiteboard,5
billboard,5
boy,4
office supplies,3
scoreboard,3
plant,3
television,3
house,3
human face,3
cream,3
car,3
laptop,2
toy,2
drink,2
mammal,2
bicycle,2
human nose,1
land vehicle,1
bookcase,1
vehicle registration plate,1
handbag,1
tin can,1
bus,1
sunglasses,1
snack,1
shirt,1
seafood,1
cake,1
ring binder,1
frog,1
coffee cup,1
convenience store,1
guitar,1
office building,1
mobile phone,1
human arm,1
human body,1
luggage and bags,1
fish,1
furniture,1
