object,count
poster,1320
book,535
building,466
man,455
clothing,300
person,249
car,208
woman,204
billboard,111
house,94
bus,89
bottle,86
bookcase,71
shelf,69
tin can,67
mobile phone,64
land vehicle,63
girl,60
convenience store,52
human body,50
television,50
vehicle registration plate,50
computer monitor,48
drink,47
snack,44
boy,40
whiteboard,39
mammal,39
plant,38
boat,35
skyscraper,34
laptop,33
table,33
van,27
train,25
truck,25
picture frame,25
beer,24
wine,23
tower,22
tablet computer,21
sports uniform,21
window,21
suit,21
box,20
scoreboard,18
airplane,18
vehicle,18
toy,17
auto part,14
camera,14
office building,14
human arm,12
hat,12
fashion accessory,12
human face,12
furniture,11
flag,11
taxi,11
rose,10
wheel,10
office supplies,10
personal care,10
footwear,9
bicycle,9
human hand,9
human hair,9
motorcycle,8
flower,8
human head,8
mug,8
baked goods,8
chair,8
door,7
envelope,7
tire,7
computer keyboard,7
cosmetics,7
barrel,7
waste container,6
jacket,6
drum,6
dessert,6
dairy,6
balloon,6
tent,6
coffee cup,6
guitar,6
traffic sign,6
piano,5
home appliance,5
coin,5
dog,5
curtain,5
sock,5
sculpture,4
watch,4
parking meter,4
bicycle wheel,4
fast food,4
cake,4
dress,3
medical equipment,3
watercraft,3
spice rack,3
boot,3
juice,3
ipod,3
umbrella,3
clock,3
plastic bag,3
sandwich,3
ring binder,3
shirt,3
street light,2
pen,2
seafood,2
wine rack,2
necklace,2
stool,2
spoon,2
sewing machine,2
palm tree,2
rifle,2
refrigerator,2
sword,2
perfume,2
pumpkin,2
vegetable,2
sports equipment,2
musical instrument,2
sun hat,2
tableware,2
trumpet,2
trombone,2
teddy bear,2
human mouth,2
digital clock,2
cheese,2
helicopter,2
handgun,2
handbag,2
food,2
fedora,2
corded phone,2
cat,2
houseplant,2
cantaloupe,2
cabbage,2
bronze sculpture,2
bird,2
bench,2
bell pepper,2
helmet,2
wrench,2
ladder,2
animal,2
paper towel,1
cabinetry,1
calculator,1
trousers,1
camel,1
cannon,1
lion,1
cart,1
human leg,1
butterfly,1
tool,1
tomato,1
cattle,1
light bulb,1
chest of drawers,1
coat,1
cocktail,1
paddle,1
oven,1
tank,1
wheelchair,1
apple,1
ball,1
wine glass,1
banjo,1
bear,1
bed,1
luggage and bags,1
bread,1
weapon,1
belt,1
lipstick,1
organ,1
washing machine,1
blender,1
coffee table,1
parrot,1
cooking spray,1
pillow,1
fork,1
fountain,1
frying pan,1
glasses,1
goose,1
hamburger,1
rugby ball,1
lamp,1
harpsichord,1
remote control,1
kitchen knife,1
ratchet,1
high heels,1
horse,1
picnic basket,1
food processor,1
lavender,1
fish,1
desk,1
couch,1
syringe,1
countertop,1
swim cap,1
surfboard,1
cowboy hat,1
studio couch,1
pastry,1
mixer,1
doll,1
doughnut,1
drawer,1
elephant,1
falcon,1
musical keyboard,1
