object,count
poster,72
book,46
clothing,13
man,10
building,10
person,8
woman,7
whiteboard,6
cake,5
billboard,4
office supplies,3
mobile phone,3
computer monitor,3
plant,2
human body,2
tablet computer,2
window,2
land vehicle,2
car,2
box,2
bus,1
bookcase,1
bow and arrow,1
wheel,1
truck,1
tent,1
television,1
table,1
snack,1
shirt,1
shelf,1
sculpture,1
ring binder,1
guitar,1
house,1
coat,1
coffee cup,1
office building,1
mug,1
computer keyboard,1
convenience store,1
mammal,1
laptop,1
dress,1
jacket,1
ipod,1
ice cream,1
girl,1
bicycle,1
