object,count
poster,51
man,44
clothing,34
building,26
calculator,25
woman,21
mammal,13
car,10
girl,9
land vehicle,9
book,9
human body,7
person,7
billboard,6
house,6
sports uniform,5
boat,5
taxi,4
vehicle,3
snack,3
chicken,2
human face,2
camera,2
television,2
convenience store,2
picture frame,2
auto part,1
table,1
suit,1
tin can,1
toaster,1
traffic sign,1
truck,1
shirt,1
sandal,1
vehicle registration plate,1
musical instrument,1
pen,1
office supplies,1
mobile phone,1
medical equipment,1
animal,1
jacket,1
human arm,1
food,1
flag,1
fast food,1
drink,1
dog,1
bus,1
christmas tree,1
airplane,1
