object,count
book,51
poster,41
snack,27
man,16
person,14
building,8
convenience store,8
woman,8
clothing,8
tin can,6
box,4
dairy,4
bottle,3
table,3
dessert,3
spice rack,2
mammal,2
shelf,2
teddy bear,2
picture frame,2
whiteboard,2
pastry,2
mug,2
airplane,2
bookcase,2
coffee cup,2
house,2
girl,2
human face,1
saucer,1
computer monitor,1
boy,1
sword,1
billboard,1
refrigerator,1
beer,1
toy,1
truck,1
waste container,1
baked goods,1
salad,1
drink,1
juice,1
popcorn,1
plant,1
food,1
furniture,1
penguin,1
musical keyboard,1
handbag,1
mixer,1
human body,1
animal,1
ladder,1
kettle,1
lifejacket,1
