object,count
poster,61
clothing,32
man,22
book,21
girl,20
woman,16
building,16
person,13
food,8
boat,4
car,3
doll,3
airplane,3
billboard,3
boy,3
house,2
perfume,2
mobile phone,2
picture frame,2
ipod,2
pillow,2
plant,2
human body,2
bottle,2
snack,2
flower,2
television,2
whiteboard,2
wine,2
sunflower,1
tent,1
toy,1
sandwich,1
bed,1
truck,1
van,1
vehicle,1
watercraft,1
window,1
beer,1
candle,1
motorcycle,1
drawer,1
chest of drawers,1
cabinetry,1
computer monitor,1
convenience store,1
cosmetics,1
digital clock,1
bus,1
drum,1
cheese,1
fashion accessory,1
flag,1
flowerpot,1
barge,1
houseplant,1
human head,1
human nose,1
mammal,1
