object,count
poster,69
man,29
building,27
clothing,22
book,18
person,17
mobile phone,15
woman,12
laptop,11
billboard,11
office building,9
computer monitor,9
television,8
bus,8
whiteboard,8
truck,5
car,4
mammal,4
van,4
land vehicle,4
plant,3
shelf,3
snack,3
camera,3
girl,3
skyscraper,2
table,2
scoreboard,2
coffee cup,2
bottle,2
bookcase,2
tablet computer,1
parking meter,1
toy,1
traffic sign,1
vegetable,1
picture frame,1
watercraft,1
suit,1
backpack,1
office supplies,1
luggage and bags,1
boy,1
carnivore,1
cooking spray,1
desk,1
door,1
drink,1
duck,1
fax,1
fish,1
flag,1
hat,1
human arm,1
human body,1
human head,1
human nose,1
ice cream,1
ipod,1
juice,1
