object,count
man,38
poster,36
building,34
clothing,30
person,29
woman,26
car,23
girl,12
book,12
boy,8
toy,7
mammal,7
house,7
laptop,5
snack,4
boat,4
bottle,4
plant,4
billboard,4
mobile phone,4
convenience store,4
drink,4
tower,3
window,3
human face,3
human body,3
beer,3
drum,2
houseplant,2
truck,2
train,2
traffic sign,2
tent,2
tablet computer,2
sports uniform,2
picture frame,2
land vehicle,2
auto part,2
human arm,1
bread,1
goggles,1
sunglasses,1
table,1
glasses,1
tableware,1
drinking straw,1
tin can,1
tool,1
bookcase,1
bell pepper,1
furniture,1
food,1
flowerpot,1
van,1
wheel,1
whiteboard,1
flag,1
sports equipment,1
slow cooker,1
bagel,1
skyscraper,1
dessert,1
human head,1
jacket,1
knife,1
doll,1
dairy,1
computer monitor,1
cat,1
cassette deck,1
camera,1
hat,1
calculator,1
envelope,1
pretzel,1
scoreboard,1
shelf,1
shirt,1
bus,1
