object,count
poster,31
building,17
person,11
man,9
book,9
car,8
clothing,7
billboard,6
woman,4
bus,4
vehicle,4
vehicle registration plate,4
office building,3
convenience store,3
mammal,3
laptop,3
television,2
tablet computer,2
whiteboard,2
human body,2
plant,1
window,1
toy,1
snack,1
suit,1
table,1
parking meter,1
tent,1
skull,1
balloon,1
office supplies,1
human face,1
girl,1
furniture,1
fountain,1
fashion accessory,1
drink,1
dessert,1
dairy,1
computer monitor,1
canoe,1
cannon,1
box,1
bookcase,1
boat,1
land vehicle,1
