object,count
poster,125
man,119
building,98
clothing,95
book,95
person,81
woman,70
car,49
girl,24
whiteboard,21
mobile phone,19
boy,18
human body,18
billboard,17
house,13
mammal,13
bottle,13
computer monitor,12
plant,11
bus,10
scoreboard,10
shelf,9
drink,9
land vehicle,9
laptop,9
bookcase,8
sports uniform,8
truck,8
camera,7
toy,7
computer keyboard,7
wine,6
boat,6
snack,6
suit,6
vehicle,6
tower,6
office supplies,5
human arm,5
fashion accessory,5
furniture,5
motorcycle,4
human face,4
skyscraper,4
animal,4
table,4
vehicle registration plate,4
watch,4
desk,3
auto part,3
human hand,3
jacket,3
human head,3
baked goods,3
picture frame,3
beer,3
window,3
clock,3
wheel,3
van,3
wall clock,3
stairs,3
tire,3
box,3
food,3
tin can,3
flag,3
banana,2
personal care,2
television,2
tool,2
tableware,2
rocket,2
spice rack,2
seafood,2
strawberry,2
mug,2
airplane,2
bicycle,2
coin,2
hat,2
human hair,2
dress,2
door,2
digital clock,2
cake,2
guitar,2
calculator,2
medical equipment,2
chair,2
glove,1
envelope,1
cattle,1
tablet computer,1
drum,1
tank,1
taxi,1
bull,1
cheese,1
waste container,1
tomato,1
dog,1
dinosaur,1
coffee cup,1
street light,1
couch,1
umbrella,1
corded phone,1
vegetable,1
convenience store,1
train,1
stool,1
missile,1
handbag,1
office building,1
microphone,1
castle,1
palm tree,1
pen,1
bicycle wheel,1
billiard table,1
pillow,1
barge,1
plastic bag,1
light bulb,1
rabbit,1
ratchet,1
refrigerator,1
ring binder,1
lantern,1
ruler,1
salad,1
bird,1
sculpture,1
infant bed,1
backpack,1
slow cooker,1
houseplant,1
helicopter,1
owl,1
