object,count
poster,79
boat,30
building,29
man,26
book,26
person,20
clothing,20
billboard,10
house,9
woman,9
bookcase,6
shelf,6
car,6
watercraft,5
human body,5
bottle,4
door,4
tin can,4
picture frame,4
beer,4
mammal,4
bus,4
plant,3
scoreboard,3
snack,3
food,3
land vehicle,3
watch,3
wine,3
bird,2
vehicle,2
traffic sign,2
dessert,2
spice rack,2
tablet computer,2
hat,2
mobile phone,2
auto part,2
sculpture,2
bed,1
camera,1
skyscraper,1
coin,1
spoon,1
suit,1
swimming pool,1
porch,1
television,1
tower,1
toy,1
vehicle registration plate,1
boy,1
table,1
musical keyboard,1
carnivore,1
girl,1
cream,1
cupboard,1
curtain,1
dinosaur,1
coffee cup,1
drink,1
fire hydrant,1
flag,1
flower,1
handbag,1
convenience store,1
helicopter,1
cocktail,1
jacket,1
lobster,1
box,1
bicycle wheel,1
mechanical fan,1
motorcycle,1
mug,1
animal,1
