object,count
poster,59
book,40
man,28
building,25
person,18
clothing,15
woman,13
house,12
toy,10
mammal,8
plant,7
land vehicle,6
billboard,6
car,6
shelf,5
vehicle,4
convenience store,4
skyscraper,4
human body,4
bottle,4
bookcase,4
auto part,3
mobile phone,3
wheel,3
footwear,3
beer,2
tire,2
van,2
whiteboard,2
bus,2
boy,2
truck,2
picture frame,1
watercraft,1
suit,1
sun hat,1
tank,1
tent,1
traffic sign,1
pen,1
vehicle registration plate,1
train,1
airplane,1
motorcycle,1
measuring cup,1
bicycle,1
bicycle wheel,1
boat,1
camera,1
coffee table,1
cowboy hat,1
dinosaur,1
door,1
drink,1
flag,1
food,1
furniture,1
houseplant,1
human arm,1
human face,1
animal,1
jacket,1
koala,1
maple,1
human hair,1
