object,count
poster,18
building,13
person,8
clothing,7
book,7
truck,3
woman,3
bookcase,3
plant,3
mobile phone,2
tin can,2
shelf,2
shirt,2
human body,2
house,2
girl,2
television,2
tool,2
computer monitor,2
computer keyboard,2
boy,2
box,2
picture frame,2
toilet paper,1
tablet computer,1
pig,1
snack,1
tower,1
traffic sign,1
watch,1
whiteboard,1
animal,1
office supplies,1
mug,1
man,1
baked goods,1
land vehicle,1
fruit,1
food,1
fish,1
drum,1
drink,1
camera,1
calculator,1
bull,1
boat,1
bird,1
mammal,1
