object,count
poster,282
man,187
clothing,163
book,155
person,146
building,121
woman,68
car,43
bottle,36
whiteboard,34
plant,29
girl,26
computer monitor,26
house,24
land vehicle,22
drink,21
mobile phone,21
billboard,21
traffic sign,20
box,19
tin can,18
human body,18
shelf,18
snack,16
food,15
bus,15
laptop,13
table,12
bookcase,12
mammal,11
toy,11
truck,11
tool,10
window,10
office building,9
beer,9
wine,9
door,9
suit,8
furniture,8
airplane,8
boy,8
auto part,8
television,7
convenience store,7
camera,7
human face,7
boat,7
sports uniform,7
van,7
wheel,6
train,6
tire,5
skyscraper,5
picture frame,5
tablet computer,4
pen,4
coin,4
office supplies,4
flag,4
tent,4
jacket,4
fashion accessory,4
desk,4
tableware,3
stairs,3
bicycle,3
barrel,3
watch,3
ruler,3
weapon,3
personal care,3
balloon,3
baked goods,3
wine glass,3
computer keyboard,3
pastry,3
flowerpot,3
dress,3
coffee cup,3
corded phone,3
fast food,3
cosmetics,3
dessert,3
dairy,3
umbrella,2
vehicle registration plate,2
plastic bag,2
fish,2
chair,2
motorcycle,2
guitar,2
washing machine,2
bicycle wheel,2
mug,2
mushroom,2
piano,2
screwdriver,2
lifejacket,2
scoreboard,2
tower,2
ladder,2
sculpture,2
kitchen appliance,2
juice,2
bread,2
envelope,2
human head,2
human hair,2
horse,2
cat,2
human arm,2
palm tree,2
boot,1
caterpillar,1
syringe,1
swimming pool,1
swim cap,1
bow and arrow,1
stool,1
tank,1
chicken,1
spice rack,1
snake,1
fire hydrant,1
bed,1
teapot,1
vehicle,1
wine rack,1
curtain,1
ball,1
digital clock,1
dog,1
waste container,1
wall clock,1
vegetable,1
telephone,1
doll,1
dolphin,1
tripod,1
football helmet,1
towel,1
coat,1
egg,1
snail,1
french fries,1
footwear,1
loveseat,1
musical instrument,1
muffin,1
candy,1
mixing bowl,1
milk,1
microphone,1
marine mammal,1
carrot,1
cart,1
animal,1
hat,1
cassette deck,1
knife,1
kettle,1
jeans,1
jacuzzi,1
helmet,1
insect,1
human mouth,1
human leg,1
helicopter,1
panda,1
skull,1
bull,1
shorts,1
shirt,1
scale,1
saucer,1
houseplant,1
rifle,1
refrigerator,1
ratchet,1
pumpkin,1
plumbing fixture,1
parachute,1
cabinetry,1
pizza,1
pillow,1
pig,1
fruit,1
picnic basket,1
cheetah,1
cake,1
parking meter,1
wrench,1
