object,count
poster,46
building,24
snack,20
bottle,19
man,18
clothing,14
person,12
book,11
pillow,9
wine,9
drink,9
woman,8
spice rack,8
girl,7
truck,7
tin can,5
convenience store,5
airplane,5
billboard,5
boy,4
window,4
human body,4
candy,3
shelf,3
car,3
box,3
beer,3
land vehicle,3
table,3
houseplant,3
plant,3
juice,2
jacket,2
plastic bag,2
toaster,2
baked goods,2
van,2
door,2
food,2
whiteboard,2
cookie,2
bed,1
watch,1
plate,1
auto part,1
saucer,1
vehicle,1
shirt,1
bell pepper,1
vegetable,1
tableware,1
towel,1
teddy bear,1
mug,1
pineapple,1
flowerpot,1
cheese,1
chicken,1
candle,1
cake stand,1
cosmetics,1
couch,1
bus,1
fast food,1
flower,1
home appliance,1
boat,1
house,1
animal,1
infant bed,1
laptop,1
mammal,1
muffin,1
oyster,1
peach,1
bookcase,1
human hair,1
