object,count
building,70
poster,41
tin can,33
snack,32
billboard,14
food,14
book,13
person,12
man,11
fast food,10
house,8
woman,7
clothing,7
truck,6
shelf,6
plant,5
land vehicle,5
convenience store,5
tent,4
girl,4
table,3
bookcase,3
office supplies,3
cabinetry,3
window,3
whiteboard,2
baked goods,2
dairy,2
box,2
salad,2
car,2
plastic bag,2
bird,1
ring binder,1
spice rack,1
bottle,1
wine,1
scoreboard,1
doll,1
picture frame,1
refrigerator,1
drawer,1
piano,1
cat,1
motorcycle,1
mammal,1
laptop,1
human body,1
human arm,1
countertop,1
guitar,1
furniture,1
dessert,1
auto part,1
