object,count
poster,146
building,85
book,73
man,55
person,38
woman,35
billboard,26
clothing,25
calculator,24
suit,16
bookcase,13
computer monitor,12
house,11
bus,10
window,10
television,9
office building,8
car,8
shelf,7
land vehicle,7
skyscraper,5
whiteboard,5
table,4
dress,4
traffic sign,4
truck,4
van,4
box,4
mobile phone,4
office supplies,3
tent,3
airplane,3
mammal,3
laptop,3
girl,3
ring binder,2
toy,2
snack,2
envelope,2
convenience store,2
vehicle,2
furniture,2
waste container,2
picture frame,2
tablet computer,2
boy,1
cabinetry,1
cat,1
boat,1
bicycle,1
wok,1
clock,1
baked goods,1
tableware,1
curtain,1
sunflower,1
shirt,1
footwear,1
scoreboard,1
sandwich,1
plant,1
hat,1
helicopter,1
human hair,1
desk,1
