object,count
poster,339
building,96
man,57
mobile phone,49
book,48
person,45
clothing,45
ipod,21
skyscraper,21
woman,19
tablet computer,17
billboard,16
computer monitor,13
house,12
television,11
girl,10
musical instrument,8
guitar,8
shelf,7
bookcase,7
tent,6
land vehicle,6
window,5
whiteboard,5
box,5
tower,5
plant,4
drum,4
office building,4
boy,4
car,4
laptop,4
bus,4
wheel,3
mammal,3
boat,3
convenience store,3
human body,3
pencil case,2
van,2
dress,2
picture frame,2
cassette deck,2
door,2
human face,2
truck,1
suit,1
toy,1
watch,1
tin can,1
cabinetry,1
curtain,1
teddy bear,1
taxi,1
bottle,1
human leg,1
ski,1
sports uniform,1
bicycle wheel,1
drink,1
flower,1
porch,1
furniture,1
piano,1
handbag,1
peach,1
palm tree,1
musical keyboard,1
mug,1
human hand,1
human head,1
bench,1
