object,count
man,34
poster,27
clothing,21
building,19
book,16
person,14
woman,11
plant,8
house,7
car,5
bottle,4
mammal,4
girl,4
table,3
wine,3
human face,2
vehicle,2
convenience store,2
tin can,2
human body,2
shelf,1
sports uniform,1
stairs,1
waste container,1
sunglasses,1
vehicle registration plate,1
tent,1
umbrella,1
van,1
whiteboard,1
tower,1
baked goods,1
picture frame,1
pen,1
bookcase,1
box,1
boy,1
bus,1
cake,1
computer monitor,1
desk,1
drink,1
flower,1
food,1
home appliance,1
human arm,1
land vehicle,1
balloon,1
mobile phone,1
laptop,1
