object,count
poster,49
book,24
bottle,18
clothing,16
man,16
building,12
beer,11
house,9
person,8
plant,8
woman,7
boat,5
truck,5
snack,4
drink,4
human body,4
mobile phone,4
wine,4
bookcase,3
furniture,3
girl,3
sculpture,2
shelf,2
mammal,2
limousine,2
laptop,2
boy,2
car,2
wine rack,1
bicycle,1
window,1
wheel,1
van,1
billboard,1
tent,1
television,1
street light,1
bus,1
land vehicle,1
ring binder,1
coffee cup,1
desk,1
picnic basket,1
golf ball,1
office building,1
mug,1
motorcycle,1
jacket,1
auto part,1
