object,count
poster,85
man,40
building,36
car,35
clothing,25
truck,22
plant,21
person,21
book,19
bus,18
billboard,16
house,14
bottle,13
wine,10
land vehicle,8
sports uniform,7
woman,7
motorcycle,5
van,5
laptop,5
table,4
traffic sign,4
computer monitor,4
jacket,3
window,3
helicopter,3
television,3
mobile phone,3
mammal,3
drum,3
boat,3
vehicle registration plate,2
pumpkin,2
suit,2
street light,2
train,2
beer,2
tablet computer,2
office supplies,2
picture frame,2
airplane,2
office building,2
girl,2
auto part,2
human body,2
guitar,2
horse,1
wine rack,1
fashion accessory,1
fire hydrant,1
whiteboard,1
wheel,1
furniture,1
bench,1
golf ball,1
tower,1
tableware,1
boy,1
human arm,1
human hair,1
human head,1
shirt,1
sculpture,1
cannon,1
bookcase,1
porch,1
box,1
drink,1
door,1
