object,count
poster,84
building,82
airplane,36
house,24
bus,21
man,18
clothing,17
person,17
book,14
motorcycle,13
billboard,12
bottle,11
office supplies,11
truck,11
car,11
helicopter,11
plant,10
drink,8
shelf,7
human body,7
woman,7
land vehicle,6
bookcase,6
suit,5
mammal,4
vehicle,4
beer,4
auto part,4
boat,3
girl,3
aircraft,3
train,3
van,3
wine,3
tin can,2
tower,2
saucer,2
animal,2
table,2
baked goods,2
boy,2
cake,2
dairy,1
window,1
tent,1
flower,1
tire,1
flag,1
toy,1
traffic sign,1
drum,1
convenience store,1
taxi,1
dog,1
wall clock,1
watch,1
watercraft,1
wheel,1
whiteboard,1
door,1
footwear,1
glove,1
street light,1
horse,1
home appliance,1
muffin,1
bicycle,1
cart,1
personal care,1
picture frame,1
bed,1
cupboard,1
hamburger,1
sculpture,1
golf cart,1
skyscraper,1
snack,1
sports uniform,1
cookie,1
