object,count
poster,160
man,96
building,89
person,59
bus,47
clothing,43
traffic sign,37
book,33
house,26
billboard,25
woman,20
car,20
sports uniform,19
envelope,13
plant,12
train,11
human body,11
boy,11
bottle,11
land vehicle,9
truck,9
skyscraper,9
van,8
ambulance,7
girl,6
mammal,6
airplane,6
table,5
television,4
beer,4
auto part,4
vehicle,4
human head,4
street light,3
boat,3
scoreboard,3
bookcase,3
vehicle registration plate,3
window,3
wine,3
box,3
flag,3
drink,3
fish,3
horse,2
tin can,2
tower,2
sports equipment,2
helicopter,2
shelf,2
seafood,2
crocodile,2
computer monitor,2
tent,2
motorcycle,2
mobile phone,2
furniture,2
lifejacket,2
jacket,2
human hair,2
human face,2
chair,2
dog,1
castle,1
convenience store,1
watercraft,1
desk,1
clock,1
toy,1
coin,1
bull,1
tablet computer,1
door,1
sword,1
sun hat,1
dress,1
skateboard,1
sculpture,1
fedora,1
refrigerator,1
boot,1
chainsaw,1
guitar,1
handbag,1
hat,1
cattle,1
