object,count
clothing,48
man,43
woman,35
building,19
poster,18
person,17
bottle,12
girl,12
shirt,8
boy,8
mammal,7
toy,7
book,5
human body,5
fashion accessory,4
car,4
computer monitor,4
train,3
drink,3
box,3
snack,3
shelf,3
wheel,2
mobile phone,2
traffic sign,2
mug,2
office supplies,2
pencil case,2
plant,2
stairs,2
table,2
human face,2
laptop,2
dessert,2
bicycle wheel,2
bicycle,2
backpack,2
convenience store,2
human arm,1
suit,1
bed,1
tablet computer,1
tableware,1
tent,1
tire,1
tower,1
bread,1
banjo,1
baked goods,1
van,1
vehicle,1
waste container,1
auto part,1
window,1
wine,1
billboard,1
sewing machine,1
houseplant,1
seafood,1
house,1
human hair,1
human nose,1
animal,1
luggage and bags,1
hat,1
handbag,1
flowerpot,1
drawer,1
office building,1
pen,1
coffeemaker,1
picture frame,1
coffee cup,1
plastic bag,1
brown bear,1
refrigerator,1
airplane,1
