object,count
book,71
poster,45
man,20
clothing,20
person,19
building,19
woman,8
human body,6
car,5
bottle,5
mammal,4
snack,4
boy,3
tower,3
skyscraper,3
convenience store,3
house,3
office building,2
plant,2
window,2
laptop,2
bicycle,2
girl,2
tin can,2
drum,2
truck,2
bus,2
watch,2
boat,2
vehicle,2
computer monitor,2
dress,2
picture frame,2
slow cooker,1
van,1
television,1
shelf,1
traffic sign,1
tablet computer,1
wine,1
whiteboard,1
toy,1
auto part,1
piano,1
drink,1
billboard,1
bird,1
camera,1
cello,1
computer keyboard,1
dessert,1
doll,1
door,1
fast food,1
musical instrument,1
food,1
fruit,1
helmet,1
houseplant,1
human arm,1
juice,1
land vehicle,1
mobile phone,1
human face,1
