object,count
poster,73
person,31
building,26
man,25
clothing,19
book,16
mobile phone,12
bicycle,11
laptop,10
woman,9
billboard,9
computer monitor,9
land vehicle,6
scoreboard,5
television,5
van,5
whiteboard,5
car,4
bus,4
office building,4
curtain,3
truck,3
tablet computer,2
plastic bag,2
plant,2
toy,2
mammal,2
shelf,2
human hand,2
house,2
guitar,2
bicycle wheel,2
bookcase,2
human hair,1
sculpture,1
window,1
bottle,1
box,1
boy,1
cabinetry,1
table,1
sports uniform,1
spice rack,1
snack,1
computer keyboard,1
convenience store,1
human head,1
desk,1
digital clock,1
dress,1
drink,1
fast food,1
motorcycle,1
footwear,1
fruit,1
girl,1
luggage and bags,1
jacket,1
bed,1
