object,count
ipod,153
mobile phone,83
camera,72
building,33
remote control,30
car,12
person,12
land vehicle,12
poster,11
auto part,8
man,7
truck,6
television,6
clothing,6
house,5
watch,4
woman,4
calculator,4
human hand,3
computer monitor,3
tablet computer,3
window,2
whiteboard,2
billboard,2
vehicle,2
human arm,2
human body,2
computer keyboard,2
book,2
digital clock,2
laptop,2
table,2
cake,1
slow cooker,1
box,1
snack,1
van,1
pressure cooker,1
door,1
plant,1
pillow,1
fast food,1
penguin,1
medical equipment,1
convenience store,1
dinosaur,1
baked goods,1
human face,1
doll,1
headphones,1
girl,1
fax,1
picture frame,1
