object,count
poster,50
book,37
man,34
building,30
clothing,27
woman,18
person,16
house,13
car,10
human body,9
billboard,8
bottle,8
mobile phone,7
girl,7
mammal,6
drink,5
bus,5
snack,4
laptop,4
land vehicle,4
plant,4
whiteboard,4
computer monitor,4
boat,3
tin can,3
office supplies,3
muffin,3
motorcycle,3
wine,3
tablet computer,3
fish,3
train,3
cocktail,2
sports uniform,2
cabinetry,2
truck,2
toy,2
dress,2
wheel,2
van,2
beer,2
crocodile,2
computer keyboard,2
table,2
flag,2
bicycle,1
window,1
traffic sign,1
suit,1
sports equipment,1
sock,1
shelf,1
seafood,1
tire,1
boy,1
picture frame,1
door handle,1
chair,1
bookcase,1
coffee cup,1
coffee table,1
convenience store,1
cupboard,1
desk,1
door,1
fashion accessory,1
bicycle wheel,1
fast food,1
filing cabinet,1
food,1
footwear,1
human face,1
mug,1
office building,1
pen,1
airplane,1
