object,count
poster,365
man,154
clothing,136
book,122
building,114
person,105
woman,101
billboard,40
car,37
girl,30
bus,23
human body,21
whiteboard,17
bottle,16
shelf,15
land vehicle,15
convenience store,14
mammal,13
mobile phone,13
boy,13
bookcase,12
plant,12
toy,10
suit,10
office building,10
computer monitor,9
snack,9
house,9
window,8
camera,7
ring binder,7
sports uniform,7
drink,7
skyscraper,6
jacket,6
vehicle,6
boat,6
guitar,5
van,5
flower,5
truck,5
train,5
bicycle,4
human arm,4
table,4
food,4
treadmill,4
motorcycle,4
chair,4
cat,4
desk,4
tent,4
television,4
tablet computer,3
office supplies,3
personal care,3
picture frame,3
traffic sign,3
laptop,3
horse,3
wheel,3
tin can,3
scoreboard,3
houseplant,3
mug,3
ipod,3
balloon,3
drum,3
box,3
glasses,3
dog,3
beer,3
footwear,2
flag,2
tower,2
towel,2
airplane,2
door,2
dessert,2
curtain,2
candy,2
clock,2
christmas tree,2
tire,2
fashion accessory,2
human hair,2
vehicle registration plate,2
weapon,2
human head,2
watch,2
golf cart,2
wine,2
frog,2
stairs,1
street light,1
apple,1
teapot,1
cart,1
sunflower,1
swimwear,1
calculator,1
cake,1
auto part,1
taxi,1
bed,1
backpack,1
teddy bear,1
umbrella,1
butterfly,1
bull,1
bronze sculpture,1
waste container,1
washing machine,1
snake,1
bread,1
bicycle wheel,1
baked goods,1
spoon,1
helmet,1
castle,1
skull,1
fire hydrant,1
luggage and bags,1
lobster,1
limousine,1
leopard,1
lantern,1
frying pan,1
jeans,1
animal,1
insect,1
human hand,1
human face,1
human eye,1
handbag,1
hat,1
monkey,1
fast food,1
musical keyboard,1
rose,1
shorts,1
shirt,1
sculpture,1
helicopter,1
salad,1
ruler,1
dairy,1
envelope,1
plastic bag,1
pillow,1
dress,1
penguin,1
peach,1
palm tree,1
coffee cup,1
