object,count
poster,42
book,11
mobile phone,8
camera,7
remote control,7
parking meter,6
building,6
computer monitor,6
box,5
car,5
bookcase,4
shelf,4
person,3
laptop,3
vehicle,3
billboard,3
land vehicle,2
television,2
traffic sign,2
man,2
woman,2
house,2
calculator,2
clothing,2
wheel,1
watch,1
boat,1
brown bear,1
toy,1
tire,1
tin can,1
bus,1
ring binder,1
home appliance,1
refrigerator,1
computer keyboard,1
plant,1
convenience store,1
digital clock,1
musical instrument,1
motorcycle,1
drink,1
bicycle,1
