object,count
poster,118
book,69
building,63
man,46
traffic sign,31
clothing,24
person,24
woman,20
television,16
billboard,15
car,14
mobile phone,12
whiteboard,11
computer monitor,9
bus,9
human body,8
bottle,8
suit,8
office supplies,7
plant,7
land vehicle,7
window,6
shelf,5
bookcase,5
boy,4
house,4
drink,4
remote control,4
medical equipment,4
jacket,3
mammal,3
train,3
truck,3
table,3
laptop,3
dumbbell,3
door,3
tablet computer,2
tent,2
camera,2
rose,2
scoreboard,2
toy,2
snack,2
airplane,2
vehicle,2
ipod,2
human head,2
wine,2
computer keyboard,2
furniture,2
wine rack,1
auto part,1
watch,1
waste container,1
billiard table,1
taxi,1
skyscraper,1
umbrella,1
tin can,1
toaster,1
tower,1
beer,1
convenience store,1
shorts,1
insect,1
couch,1
crab,1
desk,1
fast food,1
flower,1
girl,1
horse,1
houseplant,1
human leg,1
jeans,1
sandwich,1
lobster,1
cattle,1
mirror,1
cat,1
bronze sculpture,1
picture frame,1
corded phone,1
box,1
refrigerator,1
aircraft,1
