object,count
poster,95
man,76
building,71
bus,43
bottle,42
person,38
clothing,35
woman,32
book,32
sports uniform,32
beer,27
food,18
tin can,17
drink,17
boat,13
plant,13
girl,12
car,12
house,11
billboard,10
whiteboard,10
truck,9
airplane,9
snack,7
land vehicle,6
adhesive tape,6
auto part,6
office supplies,5
dairy,5
human body,4
shelf,4
bicycle,4
laptop,4
footwear,3
bookcase,3
table,3
boy,3
mammal,3
human face,3
toy,3
van,3
mobile phone,3
cheese,3
wine,3
vegetable,3
computer monitor,3
vehicle,3
watercraft,3
candy,2
scoreboard,2
skyscraper,2
convenience store,2
box,2
microphone,2
television,2
flag,2
shirt,2
home appliance,2
cake,2
baked goods,2
human hand,2
skateboard,2
guitar,2
juice,2
aircraft,2
cabbage,2
tent,1
bicycle wheel,1
sports equipment,1
window,1
wheel,1
tablet computer,1
tableware,1
tire,1
bed,1
waste container,1
chicken,1
shorts,1
remote control,1
coffee cup,1
cosmetics,1
couch,1
cream,1
doll,1
dress,1
envelope,1
fast food,1
furniture,1
golf cart,1
helmet,1
human head,1
jeans,1
bread,1
maple,1
cocktail,1
mug,1
musical keyboard,1
pizza,1
plastic bag,1
blue jay,1
human arm,1
