object,count
clothing,38
man,37
person,28
poster,28
building,20
woman,19
car,10
book,9
truck,9
mammal,8
house,7
billboard,5
land vehicle,5
drink,3
plant,3
auto part,3
girl,3
toy,3
vehicle,3
shelf,2
table,2
window,2
tent,2
jet ski,2
bus,2
convenience store,2
human body,2
door,2
human face,1
coffee,1
camera,1
tin can,1
tower,1
cake,1
boy,1
sunglasses,1
vehicle registration plate,1
watch,1
watercraft,1
wheel,1
whiteboard,1
boat,1
swimming pool,1
skyscraper,1
sports uniform,1
human hair,1
skateboard,1
fireplace,1
flower,1
motorcycle,1
medical equipment,1
fountain,1
goggles,1
light switch,1
human arm,1
jeans,1
human head,1
human hand,1
airplane,1
