object,count
man,20
clothing,17
building,16
snack,14
poster,12
convenience store,12
food,10
bottle,9
boy,6
person,6
woman,5
book,5
tin can,4
beer,4
plant,4
slow cooker,3
truck,3
girl,3
table,2
tent,2
shelf,2
tower,2
plastic bag,2
wine,2
office supplies,2
measuring cup,2
human face,2
banana,2
billboard,2
bookcase,2
box,2
fast food,2
drink,2
car,2
auto part,1
dessert,1
baked goods,1
van,1
beaker,1
suit,1
sports equipment,1
candy,1
scoreboard,1
jacket,1
pressure cooker,1
drum,1
fruit,1
home appliance,1
office building,1
mobile phone,1
house,1
human body,1
luggage and bags,1
land vehicle,1
airplane,1
