object,count
bus,168
poster,76
man,54
building,52
book,39
clothing,37
person,30
woman,25
car,15
house,10
girl,10
land vehicle,10
bottle,9
train,9
laptop,8
billboard,7
auto part,7
boy,6
wine,6
traffic sign,6
snack,6
plant,6
box,5
computer monitor,5
drink,4
van,4
office supplies,4
human body,4
mobile phone,4
human arm,3
tire,3
bookcase,3
bicycle,3
door,3
wheel,3
convenience store,3
truck,3
computer keyboard,3
table,3
sculpture,2
camera,2
sports uniform,2
boat,2
skyscraper,2
vehicle,2
tool,2
beer,2
flag,2
suitcase,2
whiteboard,2
shelf,2
tower,2
centipede,1
street light,1
skull,1
sun hat,1
cookie,1
television,1
tin can,1
toy,1
scoreboard,1
vegetable,1
vehicle registration plate,1
watercraft,1
wine glass,1
cake,1
cheese,1
saucer,1
baked goods,1
dairy,1
diaper,1
doll,1
dress,1
envelope,1
hiking equipment,1
bear,1
houseplant,1
human head,1
insect,1
jeans,1
cocktail,1
limousine,1
mammal,1
barrel,1
milk,1
bowling equipment,1
motorcycle,1
office building,1
chopsticks,1
pastry,1
pen,1
pencil case,1
ball,1
picture frame,1
cosmetics,1
platter,1
adhesive tape,1
