object,count
poster,53
book,34
building,26
man,19
person,14
woman,10
clothing,10
bottle,8
car,5
beer,4
plant,4
tin can,3
convenience store,3
train,3
whiteboard,3
mammal,3
house,3
girl,3
airplane,3
boat,3
bus,3
bookcase,2
window,2
snack,2
vehicle,2
human body,2
human head,2
billboard,2
sculpture,1
shelf,1
suit,1
tablet computer,1
teddy bear,1
television,1
tent,1
coin,1
tortoise,1
tower,1
scoreboard,1
truck,1
vehicle registration plate,1
wall clock,1
axe,1
wine,1
wine glass,1
toy,1
plastic bag,1
computer monitor,1
bowl,1
cocktail,1
doll,1
drink,1
fashion accessory,1
flag,1
carrot,1
helicopter,1
canoe,1
human leg,1
ipod,1
kitchen appliance,1
animal,1
land vehicle,1
camera,1
cake,1
mobile phone,1
office building,1
office supplies,1
piano,1
lamp,1
