object,count
poster,57
building,41
bottle,26
man,23
boat,19
book,19
clothing,17
woman,13
billboard,13
wine,10
house,10
beer,10
person,8
drink,6
mammal,5
human body,4
vehicle,4
train,4
bookcase,4
jacket,3
land vehicle,3
traffic sign,3
suit,3
snack,3
skyscraper,3
shelf,3
bus,3
footwear,3
truck,3
plant,2
van,2
surfboard,2
tent,2
airplane,2
cheese,2
dress,2
girl,2
boy,2
tableware,1
television,1
canoe,1
toy,1
cake,1
ipod,1
coat,1
beetle,1
baked goods,1
vehicle registration plate,1
whiteboard,1
auto part,1
bird,1
convenience store,1
snowplow,1
animal,1
countertop,1
cream,1
pumpkin,1
dairy,1
platter,1
plate,1
picture frame,1
furniture,1
palm tree,1
helicopter,1
lifejacket,1
horse,1
human head,1
