object,count
book,334
poster,248
man,137
building,113
clothing,88
person,81
woman,60
car,33
bottle,33
shelf,26
bookcase,23
house,21
billboard,20
girl,19
laptop,18
land vehicle,18
whiteboard,16
plant,16
computer monitor,15
table,15
convenience store,14
drink,13
truck,13
human body,13
beer,12
mobile phone,12
toy,11
wine,11
boy,10
mammal,10
tin can,9
snack,8
bus,8
window,8
suit,8
human face,7
furniture,7
picture frame,7
office building,6
tablet computer,6
skyscraper,6
airplane,6
jacket,6
boat,6
vehicle,5
auto part,5
wheel,5
food,5
train,5
box,5
van,4
television,4
motorcycle,4
desk,3
tent,3
sunglasses,3
sports uniform,3
cake,3
pen,3
cat,3
camera,3
ring binder,3
human arm,3
tire,3
flag,3
dinosaur,3
high heels,3
balloon,3
vehicle registration plate,3
flower,3
handbag,3
watch,3
footwear,2
coffee,2
mixer,2
horse,2
coffee cup,2
tableware,2
snowboard,2
juice,2
glasses,2
street light,2
guitar,2
tower,2
human leg,2
human head,2
human hand,2
baked goods,2
traffic sign,2
vegetable,2
doll,2
calculator,2
trousers,1
shirt,1
saucer,1
bicycle wheel,1
salad,1
rifle,1
sandwich,1
brassiere,1
stairs,1
cabinetry,1
washing machine,1
taxi,1
telephone,1
pumpkin,1
blender,1
bird,1
rabbit,1
door,1
cannon,1
helicopter,1
jeans,1
infant bed,1
human mouth,1
human hair,1
dairy,1
dessert,1
home appliance,1
helmet,1
hat,1
cupboard,1
dog,1
fruit,1
fountain,1
food processor,1
fast food,1
fashion accessory,1
egg,1
duck,1
kettle,1
cowboy hat,1
porch,1
paper towel,1
platter,1
plate,1
cart,1
pillow,1
pig,1
cassette deck,1
picnic basket,1
personal care,1
owl,1
limousine,1
office supplies,1
cheese,1
musical instrument,1
mule,1
mug,1
medical equipment,1
cosmetics,1
lobster,1
parking meter,1
